datetime,Conditions,vis,humidity,temp,wind_speed,Clear,Haze,Heavy Rain,Light Rain,Light Snow,Mostly Cloudy,Overcast,Partly Cloudy,Rain,Scattered Clouds,Unknown
2016-04-01 00:00:00,Mostly Cloudy,10.0,75.0,64.0,4.6,0,0,0,0,0,1,0,0,0,0,0
2016-04-01 01:00:00,Overcast,10.0,75.0,64.9,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-01 02:00:00,Overcast,10.0,73.0,66.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-01 03:00:00,Overcast,10.0,75.0,66.0,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-01 04:00:00,Overcast,10.0,73.0,66.9,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-01 05:00:00,Mostly Cloudy,10.0,75.0,66.0,4.6,0,0,0,0,0,1,0,0,0,0,0
2016-04-01 13:00:00,Scattered Clouds,10.0,61.0,72.0,5.8,0,0,0,0,0,0,0,0,0,1,0
2016-04-01 14:00:00,Scattered Clouds,10.0,53.0,75.0,11.5,0,0,0,0,0,0,0,0,0,1,0
2016-04-01 15:00:00,Clear,10.0,46.0,78.1,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-01 16:00:00,Partly Cloudy,10.0,45.0,78.1,8.1,0,0,0,0,0,0,0,1,0,0,0
2016-04-01 17:00:00,Partly Cloudy,10.0,45.0,77.0,6.9,0,0,0,0,0,0,0,1,0,0,0
2016-04-01 18:00:00,Light Rain,8.0,59.0,71.1,6.9,0,0,0,1,0,0,0,0,0,0,0
2016-04-01 19:00:00,Mostly Cloudy,10.0,75.0,66.0,3.5,0,0,0,0,0,1,0,0,0,0,0
2016-04-01 20:00:00,Overcast,10.0,65.0,69.1,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-01 21:00:00,Scattered Clouds,10.0,63.0,69.1,3.5,0,0,0,0,0,0,0,0,0,1,0
2016-04-01 22:00:00,Mostly Cloudy,10.0,49.0,69.8,3.5,0,0,0,0,0,1,0,0,0,0,0
2016-04-01 23:00:00,Mostly Cloudy,10.0,50.0,62.1,3.5,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 00:00:00,Mostly Cloudy,10.0,50.0,61.0,3.5,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 01:00:00,Mostly Cloudy,10.0,47.0,60.1,5.8,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 02:00:00,Light Rain,10.0,56.0,57.9,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-02 03:00:00,Overcast,10.0,60.0,55.9,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 04:00:00,Overcast,10.0,69.0,54.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 05:00:00,Overcast,10.0,69.0,54.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 07:00:00,Overcast,10.0,66.0,54.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 08:00:00,Overcast,10.0,69.0,54.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 09:00:00,Light Rain,4.0,80.0,50.0,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-02 10:00:00,Light Rain,4.0,80.0,48.9,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-02 11:00:00,Overcast,10.0,80.0,51.1,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 12:00:00,Overcast,10.0,71.0,51.1,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 13:00:00,Overcast,10.0,59.0,52.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-02 14:00:00,Partly Cloudy,10.0,55.0,55.0,5.8,0,0,0,0,0,0,0,1,0,0,0
2016-04-02 15:00:00,Mostly Cloudy,10.0,59.0,54.0,4.6,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 16:00:00,Scattered Clouds,10.0,51.0,55.0,8.1,0,0,0,0,0,0,0,0,0,1,0
2016-04-02 17:00:00,Mostly Cloudy,10.0,53.0,55.0,5.8,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 18:00:00,Partly Cloudy,10.0,71.0,52.0,3.5,0,0,0,0,0,0,0,1,0,0,0
2016-04-02 19:00:00,Mostly Cloudy,10.0,77.0,50.0,9.2,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 20:00:00,Mostly Cloudy,10.0,80.0,50.0,9.2,0,0,0,0,0,1,0,0,0,0,0
2016-04-02 21:00:00,Clear,10.0,74.0,51.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 00:00:00,Light Rain,8.0,80.0,50.0,8.1,0,0,0,1,0,0,0,0,0,0,0
2016-04-03 01:00:00,Overcast,10.0,82.0,43.0,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-03 02:00:00,Overcast,10.0,79.0,41.0,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-03 03:00:00,Overcast,10.0,62.0,42.1,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-03 04:00:00,Overcast,10.0,60.0,41.0,11.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-03 05:00:00,Overcast,10.0,76.0,37.0,15.0,0,0,0,0,0,0,1,0,0,0,0
2016-04-03 06:00:00,Overcast,10.0,54.0,37.0,18.4,0,0,0,0,0,0,1,0,0,0,0
2016-04-03 07:00:00,Scattered Clouds,10.0,46.0,35.1,18.4,0,0,0,0,0,0,0,0,0,1,0
2016-04-03 08:00:00,Scattered Clouds,10.0,40.0,34.0,16.1,0,0,0,0,0,0,0,0,0,1,0
2016-04-03 09:00:00,Scattered Clouds,10.0,38.0,34.0,17.3,0,0,0,0,0,0,0,0,0,1,0
2016-04-03 10:00:00,Scattered Clouds,10.0,34.0,35.1,20.7,0,0,0,0,0,0,0,0,0,1,0
2016-04-03 11:00:00,Scattered Clouds,10.0,30.0,36.0,17.3,0,0,0,0,0,0,0,0,0,1,0
2016-04-03 12:00:00,Scattered Clouds,10.0,30.0,37.9,11.5,0,0,0,0,0,0,0,0,0,1,0
2016-04-03 13:00:00,Partly Cloudy,10.0,25.0,37.9,15.0,0,0,0,0,0,0,0,1,0,0,0
2016-04-03 14:00:00,Clear,10.0,26.0,39.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 15:00:00,Clear,10.0,23.0,39.9,12.7,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 16:00:00,Clear,10.0,25.0,39.9,13.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 17:00:00,Clear,10.0,26.0,39.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 18:00:00,Clear,10.0,26.0,39.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 19:00:00,Clear,10.0,28.0,39.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-03 20:00:00,Partly Cloudy,10.0,30.0,37.9,4.6,0,0,0,0,0,0,0,1,0,0,0
2016-04-03 21:00:00,Mostly Cloudy,10.0,30.0,37.9,4.6,0,0,0,0,0,1,0,0,0,0,0
2016-04-03 23:00:00,Overcast,10.0,32.0,37.9,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 01:00:00,Overcast,10.0,41.0,37.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 02:00:00,Overcast,10.0,41.0,36.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 03:00:00,Mostly Cloudy,10.0,43.0,36.0,8.1,0,0,0,0,0,1,0,0,0,0,0
2016-04-04 04:00:00,Overcast,10.0,46.0,37.0,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 05:00:00,Overcast,10.0,51.0,37.9,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 06:00:00,Light Snow,4.0,59.0,37.0,5.8,0,0,0,0,1,0,0,0,0,0,0
2016-04-04 07:00:00,Light Rain,9.0,73.0,39.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 08:00:00,Light Rain,10.0,79.0,39.0,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 09:00:00,Unknown,10.0,,,5.8,0,0,0,0,0,0,0,0,0,0,1
2016-04-04 10:00:00,Mostly Cloudy,9.0,75.0,43.0,3.5,0,0,0,0,0,1,0,0,0,0,0
2016-04-04 11:00:00,Light Rain,4.0,82.0,43.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 12:00:00,Light Rain,4.0,89.0,43.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 13:00:00,Light Rain,5.0,89.0,43.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 14:00:00,Rain,1.5,89.0,44.1,4.6,0,0,0,0,0,0,0,0,1,0,0
2016-04-04 15:00:00,Light Rain,2.0,89.0,44.1,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 16:00:00,Rain,2.5,89.0,41.0,6.9,0,0,0,0,0,0,0,0,1,0,0
2016-04-04 17:00:00,Light Rain,4.0,89.0,39.0,9.2,0,0,0,1,0,0,0,0,0,0,0
2016-04-04 18:00:00,Overcast,10.0,86.0,36.0,12.7,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 19:00:00,Overcast,10.0,85.0,34.0,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 20:00:00,Overcast,10.0,78.0,33.1,11.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 21:00:00,Overcast,10.0,75.0,33.1,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 22:00:00,Overcast,10.0,73.0,32.0,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-04 23:00:00,Overcast,10.0,72.0,30.9,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 00:00:00,Overcast,10.0,69.0,30.0,13.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 01:00:00,Overcast,10.0,64.0,28.9,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 02:00:00,Overcast,10.0,66.0,28.0,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 03:00:00,Overcast,10.0,56.0,28.0,13.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 04:00:00,Overcast,10.0,51.0,27.0,10.4,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 05:00:00,Overcast,10.0,51.0,27.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-05 06:00:00,Unknown,10.0,,,6.9,0,0,0,0,0,0,0,0,0,0,1
2016-04-05 07:00:00,Clear,10.0,45.0,27.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 08:00:00,Clear,10.0,43.0,28.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 09:00:00,Clear,10.0,40.0,30.0,13.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 10:00:00,Clear,10.0,35.0,32.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 11:00:00,Clear,10.0,32.0,34.0,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 12:00:00,Clear,10.0,27.0,36.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 13:00:00,Clear,10.0,27.0,39.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 14:00:00,Clear,10.0,24.0,39.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 15:00:00,Clear,10.0,24.0,42.1,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 16:00:00,Clear,10.0,21.0,41.0,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 17:00:00,Clear,10.0,19.0,41.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 18:00:00,Clear,10.0,19.0,39.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 19:00:00,Clear,10.0,20.0,39.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 20:00:00,Clear,10.0,20.0,37.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 21:00:00,Clear,10.0,22.0,37.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 22:00:00,Clear,10.0,26.0,36.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-05 23:00:00,Clear,10.0,34.0,33.1,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 00:00:00,Clear,10.0,34.0,33.1,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 01:00:00,Clear,10.0,32.0,32.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 02:00:00,Clear,10.0,32.0,32.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 03:00:00,Clear,10.0,33.0,30.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 04:00:00,Clear,10.0,33.0,30.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 05:00:00,Clear,10.0,33.0,30.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 06:00:00,Clear,10.0,43.0,30.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 07:00:00,Clear,10.0,42.0,32.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 08:00:00,Clear,10.0,38.0,34.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 09:00:00,Clear,10.0,33.0,37.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 10:00:00,Clear,10.0,28.0,43.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 11:00:00,Clear,10.0,25.0,44.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 12:00:00,Clear,10.0,30.0,45.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 13:00:00,Clear,10.0,33.0,45.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 14:00:00,Partly Cloudy,10.0,34.0,45.0,5.8,0,0,0,0,0,0,0,1,0,0,0
2016-04-06 15:00:00,Mostly Cloudy,10.0,40.0,44.1,5.8,0,0,0,0,0,1,0,0,0,0,0
2016-04-06 16:00:00,Mostly Cloudy,10.0,42.0,43.0,11.5,0,0,0,0,0,1,0,0,0,0,0
2016-04-06 17:00:00,Clear,10.0,39.0,45.0,16.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 18:00:00,Clear,10.0,47.0,44.1,15.0,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 19:00:00,Clear,10.0,55.0,44.1,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 20:00:00,Clear,10.0,63.0,44.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 21:00:00,Clear,10.0,65.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 22:00:00,Clear,10.0,68.0,46.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-06 23:00:00,Clear,10.0,71.0,46.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-07 00:00:00,Overcast,10.0,71.0,48.2,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 01:00:00,Overcast,10.0,74.0,48.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 02:00:00,Overcast,10.0,77.0,48.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 03:00:00,Clear,10.0,77.0,48.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-07 04:00:00,Scattered Clouds,10.0,71.0,52.0,3.5,0,0,0,0,0,0,0,0,0,1,0
2016-04-07 05:00:00,Partly Cloudy,10.0,71.0,53.1,5.8,0,0,0,0,0,0,0,1,0,0,0
2016-04-07 06:00:00,Scattered Clouds,10.0,69.0,54.0,5.8,0,0,0,0,0,0,0,0,0,1,0
2016-04-07 07:00:00,Clear,10.0,72.0,54.0,12.7,1,0,0,0,0,0,0,0,0,0,0
2016-04-07 08:00:00,Mostly Cloudy,10.0,77.0,54.0,6.9,0,0,0,0,0,1,0,0,0,0,0
2016-04-07 09:00:00,Partly Cloudy,10.0,72.0,55.9,9.2,0,0,0,0,0,0,0,1,0,0,0
2016-04-07 10:00:00,Mostly Cloudy,10.0,74.0,55.0,12.7,0,0,0,0,0,1,0,0,0,0,0
2016-04-07 11:00:00,Overcast,9.0,80.0,55.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 12:00:00,Light Rain,6.0,83.0,55.0,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-07 13:00:00,Overcast,7.0,89.0,53.1,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 14:00:00,Overcast,7.0,86.0,55.0,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 15:00:00,Overcast,7.0,88.0,55.4,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 16:00:00,Overcast,10.0,67.0,57.0,3.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 17:00:00,Mostly Cloudy,10.0,57.0,57.0,12.7,0,0,0,0,0,1,0,0,0,0,0
2016-04-07 18:00:00,Scattered Clouds,10.0,55.0,57.0,4.6,0,0,0,0,0,0,0,0,0,1,0
2016-04-07 19:00:00,Clear,10.0,53.0,55.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-07 20:00:00,Clear,10.0,51.0,55.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-07 21:00:00,Overcast,10.0,51.0,55.4,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-07 22:00:00,Partly Cloudy,10.0,57.0,54.0,6.9,0,0,0,0,0,0,0,1,0,0,0
2016-04-07 23:00:00,Clear,10.0,61.0,52.0,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 00:00:00,Clear,10.0,59.0,50.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 01:00:00,Clear,10.0,59.0,48.9,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 02:00:00,Clear,10.0,63.0,48.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 03:00:00,Overcast,10.0,61.0,48.0,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 04:00:00,Clear,10.0,60.0,45.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 05:00:00,Clear,10.0,53.0,45.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 06:00:00,Overcast,10.0,34.0,46.4,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 07:00:00,Clear,10.0,58.0,44.1,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 08:00:00,Mostly Cloudy,10.0,56.0,45.0,10.4,0,0,0,0,0,1,0,0,0,0,0
2016-04-08 09:00:00,Overcast,10.0,52.0,46.9,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 10:00:00,Overcast,10.0,47.0,46.0,12.7,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 11:00:00,Overcast,10.0,44.0,46.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 12:00:00,Overcast,10.0,42.0,46.9,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 13:00:00,Overcast,10.0,42.0,44.1,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 14:00:00,Mostly Cloudy,10.0,39.0,45.0,10.4,0,0,0,0,0,1,0,0,0,0,0
2016-04-08 15:00:00,Overcast,10.0,38.0,44.1,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 16:00:00,Overcast,10.0,35.0,46.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 17:00:00,Overcast,10.0,34.0,46.4,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 18:00:00,Overcast,10.0,35.0,46.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 19:00:00,Overcast,10.0,37.0,45.0,11.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-08 20:00:00,Clear,10.0,38.0,44.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 21:00:00,Clear,10.0,40.0,43.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 22:00:00,Clear,10.0,40.0,43.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-08 23:00:00,Clear,10.0,45.0,41.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-09 00:00:00,Clear,10.0,47.0,39.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-09 01:00:00,Clear,10.0,45.0,39.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-09 02:00:00,Clear,10.0,43.0,39.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-09 03:00:00,Partly Cloudy,10.0,43.0,37.9,3.5,0,0,0,0,0,0,0,1,0,0,0
2016-04-09 05:00:00,Partly Cloudy,10.0,45.0,37.9,3.5,0,0,0,0,0,0,0,1,0,0,0
2016-04-09 06:00:00,Clear,10.0,48.0,37.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-09 07:00:00,Clear,10.0,47.0,39.9,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-09 08:00:00,Overcast,10.0,45.0,42.1,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 09:00:00,Mostly Cloudy,10.0,49.0,42.1,10.4,0,0,0,0,0,1,0,0,0,0,0
2016-04-09 10:00:00,Overcast,10.0,55.0,42.1,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 11:00:00,Overcast,10.0,51.0,43.0,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 12:00:00,Light Rain,7.0,73.0,39.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-09 13:00:00,Light Rain,4.0,83.0,37.9,85.2,0,0,0,1,0,0,0,0,0,0,0
2016-04-09 14:00:00,Light Rain,5.0,83.0,37.9,8.1,0,0,0,1,0,0,0,0,0,0,0
2016-04-09 15:00:00,Light Rain,4.0,83.0,37.9,6.9,0,0,0,1,0,0,0,0,0,0,0
2016-04-09 16:00:00,Overcast,7.0,83.0,37.9,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 17:00:00,Overcast,10.0,79.0,39.0,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 18:00:00,Overcast,10.0,77.0,39.9,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 19:00:00,Overcast,10.0,65.0,41.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 20:00:00,Overcast,10.0,60.0,42.1,3.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 21:00:00,Overcast,10.0,47.0,42.1,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 22:00:00,Overcast,10.0,43.0,39.9,3.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-09 23:00:00,Partly Cloudy,10.0,45.0,37.9,9.2,0,0,0,0,0,0,0,1,0,0,0
2016-04-10 00:00:00,Clear,10.0,39.0,36.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 01:00:00,Partly Cloudy,10.0,39.0,35.1,6.9,0,0,0,0,0,0,0,1,0,0,0
2016-04-10 02:00:00,Clear,10.0,37.0,34.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 03:00:00,Clear,10.0,46.0,33.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 04:00:00,Clear,10.0,50.0,32.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 05:00:00,Clear,10.0,48.0,32.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 06:00:00,Clear,10.0,50.0,30.9,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 07:00:00,Clear,10.0,50.0,32.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 08:00:00,Clear,10.0,48.0,33.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 09:00:00,Clear,10.0,44.0,36.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 10:00:00,Clear,10.0,36.0,39.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 11:00:00,Clear,10.0,31.0,42.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 12:00:00,Clear,10.0,27.0,44.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 13:00:00,Clear,10.0,26.0,46.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 14:00:00,Clear,10.0,26.0,48.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 15:00:00,Clear,10.0,26.0,48.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 16:00:00,Clear,10.0,23.0,48.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 17:00:00,Clear,10.0,39.0,46.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 18:00:00,Clear,10.0,46.0,45.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 19:00:00,Clear,10.0,51.0,44.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 20:00:00,Clear,10.0,28.0,46.9,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-10 21:00:00,Overcast,10.0,30.0,46.9,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-10 22:00:00,Overcast,10.0,39.0,46.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-10 23:00:00,Overcast,10.0,47.0,44.1,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 00:00:00,Overcast,10.0,56.0,43.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 01:00:00,Overcast,10.0,55.0,44.1,3.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 02:00:00,Overcast,10.0,53.0,44.1,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 03:00:00,Overcast,10.0,60.0,44.1,11.5,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 04:00:00,Overcast,10.0,58.0,45.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 05:00:00,Overcast,10.0,60.0,45.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 06:00:00,Overcast,10.0,61.0,46.0,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 07:00:00,Unknown,10.0,,,6.9,0,0,0,0,0,0,0,0,0,0,1
2016-04-11 08:00:00,Overcast,10.0,59.0,48.9,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 09:00:00,Overcast,10.0,57.0,50.0,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 10:00:00,Overcast,10.0,53.0,52.0,9.2,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 11:00:00,Overcast,10.0,45.0,55.0,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 12:00:00,Overcast,10.0,36.0,61.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-11 13:00:00,Scattered Clouds,10.0,34.0,61.0,9.2,0,0,0,0,0,0,0,0,0,1,0
2016-04-11 14:00:00,Clear,10.0,44.0,61.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-11 15:00:00,Clear,10.0,43.0,62.1,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-11 16:00:00,Clear,10.0,46.0,60.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-11 17:00:00,Light Rain,9.0,53.0,57.9,8.1,0,0,0,1,0,0,0,0,0,0,0
